drug_name,num_prescriber,total_cost
HUMALOG KWIKPEN U-100,1,15600
LINZESS,1,15590
PRADAXA,1,15584
LEVEMIR,1,15561
INTELENCE,1,15510
SYMBICORT,1,15496
METHOTREXATE,1,15494
LIDOCAINE,1,15492
TRADJENTA,1,15478
APRISO,1,15463
ELIQUIS,1,15452
CELECOXIB,1,15441
XARELTO,1,15427
JANUMET,1,15423
PREMARIN,1,15411
LATUDA,1,15402
JENTADUETO,1,15397
TRUVADA,1,15384
XARELTO,1,15367
OMEGA-3 ACID ETHYL ESTERS,1,15362
EPZICOM,1,15350
JALYN,1,15346
BUDESONIDE,1,15342
LEVEMIR,1,15306
LANTUS SOLOSTAR,1,15292
BYSTOLIC,1,15274
HUMALOG,1,15273
ZETIA,1,15272
BD ULTRA-FINE PEN NEEDLE,1,15255
ABILIFY,1,15220
COLCHICINE,1,15205
MULTAQ,1,15194
CRESTOR,1,15192
TUDORZA PRESSAIR,1,15191
ISENTRESS,1,15186
OXISTAT,1,15161
WELCHOL,1,15129
DULOXETINE HCL,1,15127
VIMPAT,1,15122
ZETIA,1,15111
LUMIGAN,1,15105
NOVOLOG FLEXPEN,1,15092
JANUVIA,1,15086
EFFIENT,1,15053
ADVAIR DISKUS,1,15042
ADVAIR DISKUS,1,15018
CRESTOR,1,14995
JANUVIA,1,14986
VESICARE,1,14977
LANTUS SOLOSTAR,1,14975
BUDESONIDE EC,1,14974
ULORIC,1,14970
DULOXETINE HCL,1,14957
ADVAIR DISKUS,1,14947
JANUVIA,1,14940
ELIQUIS,1,14903
LANTUS SOLOSTAR,1,14892
SEROQUEL XR,1,14879
LYRICA,2,14848
LANTUS SOLOSTAR,1,14842
VOLTAREN,1,14841
NEXIUM,1,14831
OXYCODONE HCL,1,14814
ELIQUIS,1,14797
DICLOFENAC SODIUM,1,14782
VICTOZA 2-PAK,1,14765
ENTACAPONE,1,14756
AZOR,1,14756
NOVOLOG FLEXPEN,2,14753
NOVOLOG FLEXPEN,1,14752
SPIRIVA,1,14746
ADVAIR DISKUS,1,14729
ANORO ELLIPTA,1,14729
ADVAIR DISKUS,1,14705
LANTUS SOLOSTAR,1,14700
ELIQUIS,1,14700
LANTUS,1,14695
ZETIA,1,14686
ADVAIR DISKUS,1,14684
DALIRESP,1,14681
CRESTOR,1,14680
TRUVADA,1,14673
LEFLUNOMIDE,1,14651
NUCYNTA ER,1,14632
LIDODERM,1,14622
JANUMET,1,14616
LYRICA,1,14604
LEVEMIR FLEXTOUCH,1,14602
METHENAMINE HIPPURATE,1,14601
JANUVIA,1,14597
ATORVASTATIN CALCIUM,1,14593
LYRICA,1,14483
ELMIRON,1,14474
RALOXIFENE HCL,1,14472
LANTUS,1,14463
PROAIR HFA,1,14454
DIVALPROEX SODIUM ER,1,14449
HYDROXYCHLOROQUINE SULFATE,1,14445
VESICARE,1,14424
BYDUREON PEN,1,14416
RENVELA,1,14412
VICTOZA 2-PAK,1,14401
PRAMIPEXOLE DIHYDROCHLORIDE,1,14400
LANTUS,1,14383
CLOBETASOL PROPIONATE,1,14364
ARIPIPRAZOLE,1,14343
NEXIUM,1,14332
XARELTO,1,14329
MULTAQ,1,14328
COMBIVENT RESPIMAT,1,14295
EPZICOM,1,14290
PROLENSA,1,14290
HUMALOG MIX 75-25 KWIKPEN,1,14276
JANUVIA,1,14275
LEVOTHYROXINE SODIUM,1,14261
PROAIR HFA,1,14261
CRESTOR,1,14252
SPIRIVA,1,14247
MULTAQ,1,14246
JANUVIA,1,14240
FLUOROURACIL,1,14236
APIDRA,1,14224
BREO ELLIPTA,1,14224
SPIRIVA,1,14219
KALETRA,1,14208
NAMENDA,1,14183
ZETIA,1,14182
ASACOL HD,1,14168
MULTAQ,1,14157
SPIRIVA,1,14139
CRESTOR,1,14138
MIRTAZAPINE,1,14083
LANTUS,1,14079
BUTRANS,1,14046
ADVAIR DISKUS,1,14041
NEXIUM,1,14030
RENVELA,1,14018
RAPAMUNE,1,14016
CRESTOR,1,13992
LYRICA,1,13991
COMBIVENT RESPIMAT,1,13952
EPZICOM,1,13951
CRESTOR,1,13941
LANTUS SOLOSTAR,1,13932
OXYCONTIN,1,13929
LEVEMIR,1,13920
DULERA,1,13914
PREDNISOLONE ACETATE,1,13910
NAMENDA XR,1,13851
DULOXETINE HCL,1,13836
LANTUS,1,13830
HUMULIN 70-30,1,13809
NOVOLOG,1,13807
LEVOTHYROXINE SODIUM,1,13781
URSODIOL,1,13778
ARIPIPRAZOLE,1,13775
LYRICA,1,13761
LEVEMIR FLEXTOUCH,1,13750
CALCIUM ACETATE,1,13744
NAMENDA XR,1,13732
HUMALOG,1,13719
XARELTO,1,13713
MORPHINE SULFATE ER,1,13709
CRESTOR,1,13687
XARELTO,1,13678
NUEDEXTA,1,13668
ADVAIR DISKUS,1,13667
LEVEMIR FLEXTOUCH,1,13656
OLANZAPINE,1,13642
ZYPREXA,1,13629
COMBIVENT RESPIMAT,1,13624
SYMBICORT,1,13593
ATORVASTATIN CALCIUM,1,13566
ARIPIPRAZOLE,1,13566
TAMIFLU,1,13559
ARIPIPRAZOLE,1,13550
ZETIA,1,13528
SPIRIVA,1,13519
LANTUS SOLOSTAR,1,13509
ENALAPRIL MALEATE,1,13496
FLUOROMETHOLONE,1,13495
LATUDA,1,13492
CRESTOR,1,13479
SPIRIVA,1,13456
ENOXAPARIN SODIUM,1,13435
ONGLYZA,1,13428
ZETIA,1,13424
NORVIR,1,13407
XARELTO,1,13395
METOPROLOL SUCCINATE,1,13389
CELEBREX,1,13375
LATUDA,1,13371
CELECOXIB,1,13362
NEXIUM,3,13330
RANEXA,1,13325
ABILIFY,1,13312
LYRICA,1,13303
SPIRIVA,1,13301
CALCIPOTRIENE,1,13294
LEVEMIR FLEXTOUCH,1,13285
LEVEMIR,1,13283
JANUVIA,1,13266
SPIRIVA,1,13246
TRADJENTA,1,13204
HUMALOG KWIKPEN U-100,2,13204
TAMSULOSIN HCL,1,13203
COMBIGAN,1,13196
SPIRIVA,1,13187
DIVALPROEX SODIUM,1,13171
LYRICA,1,13170
LANTUS,1,13158
HYDROCODONE-ACETAMINOPHEN,1,13150
JENTADUETO,1,13144
LYRICA,1,13135
LEVEMIR,1,13119
LANTUS SOLOSTAR,1,13116
ISOSORBIDE DINITRATE,1,13105
COMBIVENT RESPIMAT,1,13102
JANUVIA,1,13076
NAMENDA,1,13066
XANAX,1,13058
ENOXAPARIN SODIUM,1,13048
LANTUS,1,13028
LYRICA,1,13024
BACLOFEN,1,13013
WELCHOL,1,13000
ATORVASTATIN CALCIUM,1,12997
LANTUS,1,12971
PRAVASTATIN SODIUM,2,12968
BENICAR,1,12962
NUEDEXTA,1,12949
VICTOZA 2-PAK,1,12945
HUMALOG KWIKPEN U-100,1,12932
JANUVIA,1,12931
HYDROCODONE-ACETAMINOPHEN,1,12929
SPIRIVA,1,12922
COMBIVENT RESPIMAT,1,12896
SYNTHROID,1,12866
LANTUS SOLOSTAR,1,12860
LINZESS,1,12857
LEVEMIR FLEXTOUCH,1,12855
MULTAQ,1,12853
SAPHRIS,1,12838
ELIQUIS,1,12836
OXYCODONE-ACETAMINOPHEN,1,12831
OMEGA-3 ACID ETHYL ESTERS,1,12819
CRESTOR,1,12792
ADVAIR DISKUS,1,12788
BENICAR,1,12787
SPIRIVA,1,12786
POTASSIUM CHLORIDE,1,12785
METOPROLOL SUCCINATE,1,12777
HUMALOG KWIKPEN U-100,1,12771
LEVEMIR,1,12765
LEVEMIR FLEXTOUCH,1,12756
HUMALOG,1,12752
ORACEA,1,12749
PREDNISOLONE ACETATE,1,12747
JANUMET,1,12726
BENICAR,1,12723
EXTAVIA,1,12696
IRINOTECAN HCL,1,12690
WELCHOL,1,12681
WARFARIN SODIUM,1,12659
SYMBICORT,1,12657
KEPPRA,1,12657
BYSTOLIC,1,12636
RANEXA,1,12631
ZETIA,1,12618
JANUVIA,2,12614
LAMOTRIGINE ER,1,12612
SUBOXONE,1,12608
ZETIA,1,12605
PERCOCET,1,12595
INVOKANA,1,12573
ZETIA,1,12572
SPIRIVA,1,12560
LEVEMIR FLEXTOUCH,1,12557
NAMENDA XR,1,12554
METOPROLOL SUCCINATE,1,12552
LANTUS,1,12544
NEXIUM,1,12544
VYTORIN,1,12526
TAMSULOSIN HCL,1,12523
JANUMET,1,12517
DIVALPROEX SODIUM ER,1,12514
POTASSIUM CHLORIDE,1,12506
TRAVATAN Z,1,12484
OXYCONTIN,1,12478
LANTUS SOLOSTAR,1,12469
ADVAIR DISKUS,1,12460
ADVAIR DISKUS,1,12457
VICTOZA 3-PAK,1,12453
EFFIENT,1,12447
NAMENDA XR,1,12443
VESICARE,1,12423
DULERA,1,12406
NOVOLOG FLEXPEN,1,12405
TRADJENTA,1,12403
LEVOTHYROXINE SODIUM,1,12396
LEVOTHYROXINE SODIUM,1,12394
HUMALOG,1,12380
ADVAIR DISKUS,1,12368
LEVEMIR FLEXTOUCH,1,12368
LANTUS SOLOSTAR,1,12362
NYSTATIN-TRIAMCINOLONE,1,12360
ATORVASTATIN CALCIUM,1,12354
CEVIMELINE HCL,1,12349
ONGLYZA,1,12322
FETZIMA,1,12321
EXELON,1,12317
GABAPENTIN,1,12315
ZETIA,1,12302
TRANSDERM-SCOP,1,12295
VESICARE,1,12293
INVANZ,1,12288
TRADJENTA,1,12265
SPIRIVA,1,12262
PRADAXA,1,12259
CELECOXIB,1,12258
HUMULIN 70-30,1,12256
SPIRIVA,1,12242
VYVANSE,1,12239
OLANZAPINE,1,12239
ILEVRO,1,12216
VESICARE,1,12199
SPIRIVA,1,12190
PRAVASTATIN SODIUM,1,12188
HYDROCODONE-ACETAMINOPHEN,2,12183
INVOKANA,1,12163
SEROQUEL XR,1,12159
CRESTOR,1,12141
JANUMET,1,12140
LANTUS SOLOSTAR,1,12132
LANTUS SOLOSTAR,1,12129
ADVAIR DISKUS,1,12129
CLOZAPINE,1,12125
SYMBICORT,1,12121
AMITIZA,1,12120
PROAIR HFA,1,12105
LIDOCAINE,1,12098
OXYCODONE-ACETAMINOPHEN,1,12096
PREDNISOLONE ACETATE,1,12076
LANTUS,1,12069
HUMALOG,1,12054
INVOKANA,1,12048
BYSTOLIC,1,12035
DONEPEZIL HCL,1,12011
SANTYL,1,11987
ENOXAPARIN SODIUM,1,11985
XARELTO,1,11982
LYRICA,1,11982
LANTUS SOLOSTAR,1,11972
FANAPT,1,11968
SEROQUEL XR,1,11955
COREG CR,1,11945
LUMIGAN,1,11933
HUMALOG MIX 75-25 KWIKPEN,1,11925
XARELTO,1,11911
JANUVIA,1,11902
INVEGA,1,11876
URSODIOL,1,11871
PATADAY,1,11870
EXELON,1,11869
ZETIA,1,11869
VALSARTAN,1,11861
VESICARE,1,11858
CELECOXIB,1,11851
NIFEDIPINE ER,1,11838
EFFIENT,1,11826
ZETIA,1,11812
SPIRIVA,1,11808
POTASSIUM CHLORIDE,1,11805
ANORO ELLIPTA,1,11805
SYMBICORT,1,11798
COMBIVENT RESPIMAT,1,11787
SYMBICORT,1,11778
NAMENDA XR,1,11772
NAMENDA,1,11769
RANEXA,1,11756
VYTORIN,2,11747
FYCOMPA,1,11740
ADVAIR DISKUS,1,11722
FLUNISOLIDE,1,11711
AMITIZA,1,11709
LYRICA,1,11691
CRESTOR,1,11686
AMIODARONE HCL,1,11682
OXYCONTIN,1,11680
STAXYN,1,11677
INVEGA,1,11674
NEXIUM,1,11669
NUCYNTA,1,11664
SYMBICORT,1,11662
BYSTOLIC,1,11658
LANTUS SOLOSTAR,1,11656
TRADJENTA,1,11642
SYMBICORT,1,11641
NAMENDA,1,11639
NAMENDA XR,1,11630
ADVAIR DISKUS,1,11600
LANTUS,1,11599
COMBIGAN,1,11598
KALETRA,1,11587
ATORVASTATIN CALCIUM,1,11581
LYRICA,1,11569
TIKOSYN,1,11565
LEVOTHYROXINE SODIUM,1,11561
PATANOL,1,11544
LEVEMIR,1,11542
VESICARE,1,11537
RESTASIS,1,11532
NEXIUM,1,11532
RALOXIFENE HCL,1,11519
PERCOCET,1,11509
NOVOLOG FLEXPEN,1,11507
VIMPAT,1,11495
LIDOCAINE,1,11493
ADVAIR HFA,1,11487
HUMALOG MIX 75-25,1,11483
PRAVASTATIN SODIUM,1,11479
OXYCONTIN,1,11469
JANUVIA,1,11465
PANTOPRAZOLE SODIUM,1,11446
JANUMET,1,11435
LEVEMIR FLEXTOUCH,1,11426
PRAVASTATIN SODIUM,1,11418
LANTUS SOLOSTAR,1,11417
GABAPENTIN,1,11414
TOUJEO SOLOSTAR,1,11404
NEXIUM,1,11396
BYSTOLIC,2,11383
KOMBIGLYZE XR,1,11382
PREZISTA,1,11378
NEXIUM,1,11376
SYMBICORT,1,11372
CRESTOR,2,11369
QVAR,1,11368
CRESTOR,1,11356
ADVAIR DISKUS,1,11355
ULORIC,1,11355
JANUVIA,1,11351
TRIBENZOR,1,11346
NEXIUM,2,11324
RANEXA,1,11315
DONEPEZIL HCL,1,11308
SEROQUEL XR,1,11304
ELIQUIS,1,11298
ABILIFY,1,11297
HUMALOG KWIKPEN U-100,1,11277
TRADJENTA,1,11273
NEXIUM,1,11266
SPIRIVA,1,11264
TRILEPTAL,1,11264
SPIRIVA,1,11251
EXEMESTANE,1,11248
LANTUS,1,11246
NOVOLOG MIX 70-30,1,11226
GABAPENTIN,5,11215
SUSTIVA,1,11199
METOPROLOL SUCCINATE,1,11183
VIREAD,1,11180
LEVOTHYROXINE SODIUM,1,11173
ADVAIR DISKUS,1,11170
BRILINTA,1,11151
NOVOLOG,1,11126
BENICAR HCT,1,11120
AZOPT,1,11114
LYRICA,1,11110
LUMIGAN,1,11106
SYMBICORT,1,11105
NAMENDA XR,1,11105
DESONIDE,1,11090
CLOPIDOGREL,1,11084
PRADAXA,1,11083
LEVEMIR FLEXTOUCH,1,11079
METOPROLOL SUCCINATE,1,11039
LANTUS SOLOSTAR,1,11011
LEVOTHYROXINE SODIUM,1,11001
AGGRENOX,1,10999
DUREZOL,1,10983
PENTASA,1,10976
VESICARE,1,10961
LANTUS SOLOSTAR,1,10953
ENOXAPARIN SODIUM,1,10942
ABILIFY,1,10930
ADVAIR DISKUS,1,10927
ATORVASTATIN CALCIUM,3,10925
PROTOPIC,1,10915
EFFIENT,1,10909
PROAIR HFA,1,10901
BUDESONIDE,1,10899
JANUMET,1,10896
COMBIVENT RESPIMAT,1,10892
ELIQUIS,1,10890
SPIRIVA,1,10870
CLOZAPINE,1,10861
MULTAQ,1,10857
NEXIUM,1,10856
SYMBICORT,1,10848
OXYCODONE HCL,1,10841
ELIQUIS,1,10835
SYMBICORT,2,10808
LYRICA,1,10797
SPIRIVA,1,10790
XARELTO,1,10779
ARIPIPRAZOLE,1,10774
OMEPRAZOLE,1,10768
JANUVIA,1,10766
NAMENDA XR,1,10761
ZETIA,1,10753
NOVOLOG,1,10751
WELCHOL,1,10750
CRESTOR,4,10742
LYRICA,1,10739
COMBIGAN,1,10725
PROPAFENONE HCL ER,1,10716
MIRTAZAPINE,1,10714
CELECOXIB,3,10705
VALSARTAN,2,10692
NAMENDA,1,10690
PROAIR HFA,1,10673
METOPROLOL SUCCINATE,1,10673
LEVOTHYROXINE SODIUM,1,10647
NOVOLOG FLEXPEN,1,10628
LATUDA,1,10625
SPIRIVA,1,10608
INVOKANA,1,10606
COLCHICINE,1,10603
JANUVIA,1,10582
OXYCODONE-ACETAMINOPHEN,1,10581
PREMARIN,1,10578
AGGRENOX,1,10575
SPIRIVA,1,10575
ENOXAPARIN SODIUM,1,10573
VIMPAT,1,10560
LEVEMIR,1,10550
SPIRIVA,1,10543
NOVOLOG,1,10541
ZETIA,2,10538
PROCRIT,1,10502
XARELTO,1,10497
CLOBETASOL PROPIONATE,1,10489
LANTUS SOLOSTAR,1,10483
NOVOLOG MIX 70-30 FLEXPEN,1,10479
LANTUS SOLOSTAR,1,10478
GALANTAMINE HBR,1,10477
TRAVATAN Z,1,10473
CEVIMELINE HCL,1,10472
AVODART,1,10465
JANUVIA,1,10450
ALPHAGAN P,1,10420
ONGLYZA,1,10415
WELCHOL,1,10401
VIMPAT,1,10395
ACEBUTOLOL HCL,1,10394
CLOBETASOL PROPIONATE,1,10388
NORVIR,1,10382
FLUOCINONIDE,1,10373
ADVAIR DISKUS,1,10362
VENTOLIN HFA,1,10360
SANTYL,1,10359
OMEGA-3 ACID ETHYL ESTERS,1,10351
ONFI,1,10348
ABILIFY,1,10347
LIDODERM,1,10324
ESCITALOPRAM OXALATE,1,10324
JANUVIA,1,10322
EXELON,1,10319
BENICAR,1,10317
STRATTERA,1,10313
LIDOCAINE,1,10308
NAMENDA XR,1,10306
LANTUS SOLOSTAR,1,10303
TRADJENTA,1,10302
JANUVIA,1,10301
OMEPRAZOLE,1,10297
VESICARE,1,10284
ATORVASTATIN CALCIUM,1,10278
DEXILANT,1,10276
LEVEMIR FLEXTOUCH,1,10274
HUMALOG KWIKPEN U-100,2,10271
RANEXA,1,10267
VOLTAREN,1,10259
LANTUS,1,10256
LATANOPROST,1,10254
TRADJENTA,1,10250
ZETIA,1,10234
SPIRIVA,1,10230
LEVETIRACETAM,1,10221
PREMPRO,1,10218
NUEDEXTA,1,10215
AMITIZA,1,10213
NOVOLOG FLEXPEN,1,10207
CRESTOR,1,10198
PRAVASTATIN SODIUM,1,10196
MULTAQ,1,10179
OLANZAPINE ODT,1,10163
LUMIGAN,1,10158
TRIBENZOR,1,10146
LYRICA,1,10131
PRADAXA,1,10130
FLOVENT HFA,1,10126
LEVEMIR FLEXTOUCH,1,10121
JENTADUETO,1,10111
XARELTO,1,10072
VOLTAREN,1,10071
CRESTOR,1,10070
APRISO,1,10053
HYDROCODONE-ACETAMINOPHEN,1,10052
WELCHOL,1,10051
PRADAXA,1,10048
LEVOTHYROXINE SODIUM,1,10045
INVOKANA,1,10029
SEROQUEL XR,1,10029
SENSIPAR,1,10029
EDURANT,1,10020
OXYMORPHONE HCL ER,1,10006
LYRICA,1,10000
ZIPRASIDONE HCL,1,9996
LEVETIRACETAM,1,9991
OXYCODONE-ACETAMINOPHEN,1,9978
MORPHINE SULFATE ER,1,9976
SPIRIVA,1,9974
CARBAMAZEPINE ER,1,9967
MONTELUKAST SODIUM,1,9966
LYRICA,1,9963
PERCOCET,1,9959
DULOXETINE HCL,1,9948
TAMIFLU,1,9947
COMBIGAN,1,9943
CLOPIDOGREL,1,9942
SANTYL,1,9941
CREON,1,9941
SPIRIVA,1,9936
CELECOXIB,1,9921
ADVAIR DISKUS,1,9904
OXYCODONE-ACETAMINOPHEN,1,9892
BYSTOLIC,1,9876
MONTELUKAST SODIUM,1,9869
PREVACID,1,9868
SYMBICORT,1,9864
GABAPENTIN,1,9859
SYMLINPEN 120,1,9850
NEXIUM,1,9843
NEXIUM,2,9840
NAMENDA,1,9835
JANUVIA,1,9832
TIMOLOL MALEATE,1,9824
ZETIA,1,9824
ULORIC,1,9820
BENICAR HCT,1,9818
INVOKANA,1,9814
ARIPIPRAZOLE,1,9810
NEXIUM,1,9807
CELECOXIB,1,9805
JANUVIA,1,9800
LYRICA,1,9797
RISPERDAL CONSTA,1,9795
LATANOPROST,1,9787
LANTUS,2,9786
NOVOLIN N,1,9769
OMEPRAZOLE,1,9769
NAMENDA XR,1,9767
SIMVASTATIN,1,9767
NOVOLOG,1,9749
ALPRAZOLAM,1,9748
ADVAIR DISKUS,1,9748
XARELTO,1,9736
ADVAIR DISKUS,1,9729
CRESTOR,2,9716
LYRICA,1,9697
PILOCARPINE HCL,1,9690
ZETIA,1,9678
DULOXETINE HCL,1,9633
JANUVIA,1,9631
AVODART,1,9626
JANUVIA,1,9621
NAMENDA,1,9619
VALSARTAN-HYDROCHLOROTHIAZIDE,1,9618
ATORVASTATIN CALCIUM,1,9592
SYMBICORT,1,9592
HUMULIN N,1,9589
VESICARE,1,9583
CELECOXIB,1,9580
CARVEDILOL,1,9568
TAMSULOSIN HCL,1,9567
LANTUS SOLOSTAR,1,9566
DULOXETINE HCL,2,9560
ANDROGEL,1,9557
JANUVIA,1,9556
SYMBICORT,1,9554
LEVOTHYROXINE SODIUM,1,9528
FANAPT,1,9528
POTASSIUM CHLORIDE,3,9506
WELCHOL,1,9504
METHOTREXATE,1,9502
OXYCODONE-ACETAMINOPHEN,1,9489
LANTUS,1,9469
SYMBICORT,1,9466
PRAVASTATIN SODIUM,1,9462
NOVOLOG FLEXPEN,1,9459
SPIRIVA,1,9458
XARELTO,1,9448
OXYCODONE-ACETAMINOPHEN,1,9443
DEXILANT,1,9442
CLOBETASOL PROPIONATE,1,9441
RANEXA,1,9438
ATORVASTATIN CALCIUM,1,9428
XARELTO,1,9425
BENICAR,1,9415
NAMENDA XR,1,9412
OMEGA-3 ACID ETHYL ESTERS,1,9410
ATROVENT HFA,1,9408
HUMALOG MIX 75-25 KWIKPEN,1,9399
VYTORIN,1,9379
RANEXA,1,9377
JANUVIA,1,9377
BENICAR,1,9372
LIDODERM,1,9369
BYETTA,1,9365
LYRICA,1,9357
ANDROGEL,1,9357
LANTUS SOLOSTAR,1,9354
SPIRIVA,1,9346
BD ULTRA-FINE PEN NEEDLE,1,9346
LIDOCAINE,1,9338
VALSARTAN,1,9337
VICTOZA 3-PAK,1,9334
CLOBETASOL PROPIONATE,1,9329
ATORVASTATIN CALCIUM,1,9325
NEXIUM,1,9322
VALSARTAN,1,9319
MODAFINIL,1,9313
ELIQUIS,1,9303
CRESTOR,1,9303
TAMSULOSIN HCL,1,9288
BENICAR,1,9282
VYTORIN,1,9279
NAMENDA,1,9277
TOVIAZ,1,9275
ELIQUIS,1,9266
NOVOLOG FLEXPEN,2,9266
LEVOTHYROXINE SODIUM,1,9265
DIVALPROEX SODIUM ER,1,9260
LEVEMIR FLEXTOUCH,1,9250
LEVOTHYROXINE SODIUM,1,9249
AMIODARONE HCL,1,9239
NOVOLOG FLEXPEN,1,9239
LIDOCAINE,1,9234
JENTADUETO,1,9229
NAMENDA XR,1,9222
ELIQUIS,1,9214
BRIMONIDINE TARTRATE,1,9210
INVOKANA,1,9190
ZETIA,1,9188
ADVAIR DISKUS,1,9182
DIOVAN,1,9180
DULOXETINE HCL,1,9179
SEROQUEL XR,1,9178
ZETIA,1,9175
KOMBIGLYZE XR,1,9175
AMITIZA,1,9171
LINZESS,1,9170
LEVEMIR,1,9167
HUMALOG,1,9163
JANUVIA,1,9158
FINASTERIDE,1,9155
SYMBICORT,1,9153
NEXIUM,1,9138
ADDERALL,1,9137
JANUVIA,1,9132
MORPHINE SULFATE ER,1,9116
SPIRIVA,1,9115
LINZESS,1,9105
LATANOPROST,1,9092
IRBESARTAN,1,9083
LEVOTHYROXINE SODIUM,1,9046
SYMBICORT,1,9042
GABAPENTIN,1,9038
VORICONAZOLE,1,9037
CRESTOR,1,9023
SYMBICORT,1,9020
POLYETHYLENE GLYCOL 3350,1,9020
HYDROCODONE-ACETAMINOPHEN,1,9014
TRADJENTA,1,9014
XARELTO,1,9012
LEVEMIR,1,9006
LANTUS SOLOSTAR,1,9002
EXELON,1,9001
PROAIR HFA,1,9001
LIDODERM,1,8998
MORPHINE SULFATE ER,1,8991
NAMENDA,2,8979
JANUMET,1,8976
NAMENDA,1,8965
ARIPIPRAZOLE,1,8964
LATUDA,1,8963
HUMALOG,1,8956
DULOXETINE HCL,1,8949
BD ULTRA-FINE PEN NEEDLE,1,8942
HYDROCODONE-ACETAMINOPHEN,2,8923
DIOVAN,1,8917
PRADAXA,1,8914
OMEGA-3 ACID ETHYL ESTERS,1,8911
CALCIPOTRIENE,1,8910
PREVACID,1,8891
CLOMIPRAMINE HCL,1,8887
FENOFIBRATE,3,8881
CRESTOR,1,8868
MORPHINE SULFATE ER,1,8867
ESOMEPRAZOLE MAGNESIUM,1,8867
ONGLYZA,1,8866
RALOXIFENE HCL,1,8852
SYMBICORT,1,8850
LEVEMIR FLEXTOUCH,1,8849
NEXIUM,1,8849
EXELON,1,8839
LANTUS SOLOSTAR,1,8837
ZETIA,1,8833
DORZOLAMIDE-TIMOLOL,2,8832
SPIRIVA,1,8830
ATORVASTATIN CALCIUM,1,8822
CREON,1,8819
BUDESONIDE,1,8818
NEXIUM,1,8815
LYRICA,1,8810
METOPROLOL SUCCINATE,1,8804
CLOPIDOGREL,1,8786
VESICARE,1,8784
QUETIAPINE FUMARATE,1,8783
SPIRIVA,1,8783
ADVAIR DISKUS,1,8781
FENTANYL,1,8781
FENTANYL,1,8774
METHAZOLAMIDE,1,8769
ESOMEPRAZOLE MAGNESIUM,1,8756
OXYCONTIN,1,8754
XARELTO,1,8748
LOSARTAN POTASSIUM,1,8741
LEVOTHYROXINE SODIUM,2,8724
EFFIENT,1,8721
DOXYCYCLINE HYCLATE,1,8717
BENICAR,1,8711
OXYCODONE-ACETAMINOPHEN,1,8709
RANEXA,1,8708
CELECOXIB,1,8708
VESICARE,1,8707
MOVIPREP,1,8701
NEXIUM,1,8700
DANTROLENE SODIUM,1,8699
NOVOLOG FLEXPEN,1,8697
AZOPT,1,8696
ADVAIR DISKUS,1,8694
OXYCODONE-ACETAMINOPHEN,1,8688
ELIQUIS,1,8686
COMBIVENT RESPIMAT,1,8682
MUPIROCIN,1,8678
SPIRIVA,1,8676
ONGLYZA,1,8673
NIFEDIPINE ER,1,8669
LYRICA,1,8667
LEVOTHYROXINE SODIUM,1,8665
NOVOLIN 70-30,1,8663
JANUMET,1,8663
LYRICA,1,8662
FARXIGA,1,8657
OXYCONTIN,1,8654
EXELON,1,8650
CARAFATE,1,8650
TAMSULOSIN HCL,1,8649
LIPITOR,1,8646
TAMSULOSIN HCL,1,8643
CLONIDINE,1,8639
ADVAIR DISKUS,1,8635
NOVOLIN 70-30,1,8633
VYTORIN,1,8632
NAMENDA,1,8622
PROAIR HFA,1,8622
LEVOTHYROXINE SODIUM,1,8617
LANTUS SOLOSTAR,1,8614
ADVAIR DISKUS,1,8612
VOLTAREN,1,8604
ATORVASTATIN CALCIUM,1,8602
COMBIVENT RESPIMAT,1,8598
CELEBREX,1,8595
JANUVIA,1,8594
FENTANYL,1,8593
LANTUS SOLOSTAR,3,8587
ESTRACE,1,8582
SEROQUEL XR,1,8579
NEXIUM,1,8578
FLUOROURACIL,1,8556
BROMOCRIPTINE MESYLATE,1,8556
ATORVASTATIN CALCIUM,1,8554
LEVEMIR FLEXTOUCH,1,8554
ARIPIPRAZOLE,1,8542
PREMARIN,1,8534
GABAPENTIN,1,8533
ATORVASTATIN CALCIUM,1,8532
FENOFIBRATE,5,8527
LYRICA,4,8526
PULMICORT FLEXHALER,1,8516
COMBIVENT RESPIMAT,1,8512
DEXILANT,1,8504
LEVOTHYROXINE SODIUM,1,8502
NEXIUM,1,8493
NAMENDA XR,1,8488
ALPHAGAN P,1,8487
FLECTOR,1,8484
DONEPEZIL HCL,1,8484
LEVEMIR FLEXTOUCH,2,8483
NOVOLOG MIX 70-30 FLEXPEN,1,8478
CRESTOR,1,8470
NEXIUM,1,8469
EFFIENT,1,8464
CRESTOR,1,8463
ADVAIR DISKUS,1,8462
OXYCODONE-ACETAMINOPHEN,1,8460
VIMPAT,1,8458
NASONEX,1,8458
OMEGA-3 ACID ETHYL ESTERS,1,8454
SYMBICORT,1,8447
DULOXETINE HCL,1,8445
ADVAIR DISKUS,1,8438
LEVOTHYROXINE SODIUM,1,8436
CLOTRIMAZOLE-BETAMETHASONE,1,8428
BROVANA,1,8427
LYRICA,1,8409
CARAFATE,1,8406
RESTASIS,1,8403
OXYCONTIN,1,8401
RESTASIS,1,8397
MORPHINE SULFATE ER,1,8382
SPIRIVA,1,8379
ARIPIPRAZOLE,1,8374
XARELTO,1,8374
CHLORPROMAZINE HCL,1,8371
CLOPIDOGREL,1,8366
ZETIA,1,8352
ANORO ELLIPTA,1,8341
